,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1494,1494,1302.0,0.0,0.0,1.0,1.0,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,19.75,145.0,1.0
1495,1495,2234.0,0.0,0.0,1.0,1.0,52,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,98.15000153,4993.399902,0.0
1496,1496,1600.0,1.0,0.0,0.0,0.0,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.25,61.45000076,0.0
1497,1497,1562.0,0.0,0.0,1.0,1.0,51,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.15000153,4018.550049,0.0
1498,1498,261.0,1.0,1.0,0.0,0.0,15,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.65000153,1146.650024,1.0
1499,1499,835.0,1.0,1.0,1.0,0.0,64,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,94.25,6081.399902,0.0
1500,1500,3583.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,40.20000076,1478.849976,0.0
1501,1501,2529.0,1.0,0.0,0.0,0.0,13,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.95000076,243.6499939,0.0
1502,1502,2906.0,1.0,0.0,1.0,0.0,49,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,55.34999847,2633.949951,0.0
1503,1503,236.0,0.0,1.0,0.0,0.0,45,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,102.1500015,4735.350098,0.0
1504,1504,855.0,0.0,0.0,0.0,0.0,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,71.09999847,1247.75,0.0
1505,1505,2661.0,1.0,1.0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.69999695,74.69999695,1.0
1506,1506,4455.0,1.0,0.0,1.0,0.0,68,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,54.09999847,3794.5,0.0
1507,1507,3777.0,1.0,0.0,0.0,0.0,54,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.64999962,1008.700012,0.0
1508,1508,1383.0,0.0,1.0,1.0,1.0,23,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,88.44999695,2130.550049,0.0
1509,1509,535.0,1.0,0.0,0.0,0.0,17,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,76.65000153,1313.550049,1.0
1510,1510,4015.0,1.0,0.0,1.0,0.0,71,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,80.40000153,5727.149902,0.0
1511,1511,5034.0,0.0,0.0,1.0,1.0,67,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,19.25,1372.900024,0.0
1512,1512,4683.0,0.0,0.0,1.0,1.0,14,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,84.80000305,1203.900024,0.0
1513,1513,319.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.79999924,25.79999924,1.0
1514,1514,2933.0,0.0,0.0,0.0,1.0,63,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.5,1215.099976,0.0
1515,1515,911.0,0.0,0.0,0.0,0.0,41,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,68.59999847,2877.050049,0.0
1516,1516,3137.0,0.0,0.0,1.0,0.0,17,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,92.59999847,1579.699951,0.0
1517,1517,1445.0,1.0,0.0,1.0,0.0,56,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,100.5500031,5514.950195,0.0
1518,1518,912.0,0.0,0.0,0.0,0.0,5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.54999924,96.09999847,0.0
1519,1519,4008.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,42.59999847,72.40000153,1.0
1520,1520,3133.0,0.0,0.0,1.0,0.0,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.60000038,55.25,0.0
1521,1521,4634.0,1.0,0.0,0.0,0.0,37,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,67.44999695,2443.300049,0.0
1522,1522,2920.0,0.0,0.0,0.0,0.0,29,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,68.84999847,1970.5,1.0
1523,1523,4688.0,1.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.54999924,335.3999939,0.0
1524,1524,801.0,0.0,0.0,0.0,0.0,63,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,109.8499985,7002.950195,0.0
1525,1525,1499.0,0.0,0.0,1.0,1.0,7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.64999962,158.9499969,0.0
1526,1526,1481.0,0.0,0.0,0.0,0.0,3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,95.40000153,293.1499939,0.0
1527,1527,309.0,1.0,0.0,1.0,1.0,72,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,1493.75,0.0
1528,1528,4127.0,0.0,0.0,0.0,0.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,56.20000076,1093.400024,0.0
1529,1529,4912.0,0.0,0.0,1.0,0.0,59,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.39999962,1057.849976,0.0
1530,1530,1860.0,1.0,0.0,1.0,1.0,2,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,90.0,190.0500031,1.0
1531,1531,3615.0,0.0,0.0,1.0,1.0,35,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.75,882.5499878,0.0
1532,1532,2463.0,1.0,0.0,0.0,0.0,14,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.60000038,300.3999939,0.0
1533,1533,4318.0,0.0,0.0,0.0,0.0,14,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,75.34999847,1025.949951,1.0
1534,1534,4003.0,0.0,0.0,1.0,1.0,69,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.79999924,1436.949951,0.0
1535,1535,4018.0,1.0,1.0,1.0,0.0,7,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,64.19999695,475.0,0.0
1536,1536,1425.0,1.0,0.0,1.0,1.0,69,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,75.75,5388.149902,0.0
1537,1537,1016.0,0.0,0.0,1.0,1.0,72,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,78.94999695,5730.149902,0.0
1538,1538,3205.0,1.0,0.0,0.0,0.0,8,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,100.8499985,819.5499878,1.0
1539,1539,2561.0,0.0,0.0,1.0,1.0,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.29999924,217.1000061,0.0
1540,1540,1369.0,1.0,0.0,1.0,1.0,63,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,80.30000305,4896.350098,0.0
1541,1541,1189.0,1.0,0.0,0.0,0.0,72,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.85000038,1434.099976,0.0
1542,1542,4935.0,0.0,0.0,0.0,0.0,46,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,21.10000038,937.0999756,0.0
1543,1543,168.0,0.0,0.0,1.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.94999695,330.1499939,1.0
1544,1544,1913.0,1.0,0.0,1.0,0.0,30,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,1474.900024,0.0
1545,1545,2636.0,1.0,0.0,0.0,0.0,63,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,104.75,6536.5,0.0
1546,1546,3620.0,0.0,0.0,0.0,0.0,60,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.85000038,1128.099976,0.0
1547,1547,1428.0,0.0,0.0,1.0,0.0,63,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,107.5,6873.75,1.0
1548,1548,2801.0,1.0,0.0,1.0,1.0,25,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,85.90000153,2199.050049,0.0
1549,1549,2129.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.84999847,45.84999847,1.0
1550,1550,5024.0,1.0,1.0,1.0,0.0,6,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,80.80000305,457.1000061,0.0
1551,1551,3310.0,1.0,0.0,0.0,0.0,22,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,25.25,566.5,0.0
1552,1552,1092.0,0.0,0.0,1.0,1.0,31,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,80.55000305,2471.600098,0.0
1553,1553,3955.0,0.0,0.0,1.0,1.0,39,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,81.5,3107.300049,0.0
1554,1554,4682.0,1.0,0.0,0.0,0.0,26,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.89999962,518.2999878,0.0
1555,1555,4865.0,0.0,0.0,1.0,0.0,53,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,106.0999985,5769.75,1.0
1556,1556,1594.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,91.69999695,91.69999695,1.0
1557,1557,2338.0,1.0,0.0,0.0,0.0,12,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,67.25,832.2999878,0.0
1558,1558,307.0,0.0,0.0,0.0,0.0,16,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,95.59999847,1555.650024,1.0
1559,1559,4945.0,0.0,0.0,0.0,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.35000038,45.29999924,0.0
1560,1560,3738.0,1.0,0.0,0.0,1.0,39,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,45.04999924,1790.599976,0.0
1561,1561,568.0,1.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.94999695,74.94999695,1.0
1562,1562,4211.0,0.0,0.0,1.0,1.0,7,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,34.65000153,246.6000061,0.0
1563,1563,1615.0,1.0,1.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.34999847,261.6499939,0.0
1564,1564,1300.0,1.0,1.0,0.0,0.0,10,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.34999847,898.3499756,1.0
1565,1565,3539.0,0.0,0.0,0.0,0.0,55,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,81.55000305,4509.5,0.0
1566,1566,2390.0,1.0,0.0,1.0,1.0,72,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,75.40000153,5480.25,0.0
1567,1567,708.0,0.0,0.0,1.0,0.0,10,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,67.80000305,653.1500244,0.0
1568,1568,1654.0,1.0,1.0,0.0,0.0,11,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,111.4000015,1183.050049,0.0
1569,1569,392.0,0.0,0.0,1.0,1.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.29999924,639.4500122,0.0
1570,1570,1530.0,0.0,0.0,1.0,1.0,23,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.39999962,478.75,0.0
1571,1571,1386.0,1.0,0.0,0.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.04999924,20.04999924,0.0
1572,1572,3911.0,0.0,1.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,127.0999985,1.0
1573,1573,2530.0,1.0,0.0,1.0,1.0,47,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,96.09999847,4391.450195,0.0
1574,1574,2696.0,0.0,0.0,0.0,1.0,15,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.64999962,270.6000061,0.0
1575,1575,958.0,1.0,0.0,0.0,0.0,66,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,99.5,6710.5,1.0
1576,1576,484.0,0.0,1.0,1.0,0.0,68,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,60.65000153,3975.899902,0.0
1577,1577,4658.0,0.0,0.0,1.0,1.0,17,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,98.59999847,1704.949951,1.0
1578,1578,590.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,59.5,415.9500122,1.0
1579,1579,4721.0,1.0,1.0,1.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,80.44999695,950.2000122,1.0
1580,1580,3616.0,0.0,1.0,1.0,0.0,21,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,71.69999695,1497.050049,0.0
1581,1581,1358.0,1.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,36.0,780.1500244,0.0
1582,1582,2586.0,0.0,0.0,1.0,1.0,56,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,65.19999695,3512.149902,0.0
1583,1583,1330.0,0.0,0.0,1.0,1.0,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.95000076,273.25,0.0
1584,1584,4995.0,0.0,1.0,0.0,0.0,65,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,53.5,3517.899902,0.0
1585,1585,2253.0,1.0,0.0,1.0,0.0,42,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,80.44999695,3375.899902,0.0
1586,1586,1898.0,0.0,0.0,1.0,1.0,68,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,109.0500031,7508.549805,0.0
1587,1587,3003.0,1.0,0.0,1.0,1.0,48,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.29999924,1245.050049,0.0
1588,1588,4154.0,0.0,1.0,0.0,0.0,50,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,106.8000031,5347.950195,0.0
1589,1589,3742.0,0.0,1.0,0.0,0.0,7,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,64.94999695,493.6499939,0.0
1590,1590,3894.0,0.0,0.0,1.0,1.0,63,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.35000038,1263.849976,0.0
1591,1591,4206.0,1.0,0.0,0.0,0.0,17,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.10000038,385.5499878,0.0
1592,1592,4266.0,0.0,0.0,1.0,1.0,42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,77.94999695,3384.0,1.0
1593,1593,295.0,1.0,0.0,1.0,1.0,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.85000038,84.19999695,0.0
1594,1594,3293.0,0.0,0.0,0.0,1.0,62,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,1638.699951,0.0
1595,1595,1352.0,1.0,1.0,0.0,0.0,2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.69999695,165.3999939,1.0
1596,1596,3730.0,0.0,0.0,1.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.34999847,120.25,0.0
1597,1597,2705.0,1.0,0.0,1.0,0.0,48,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,96.90000153,4473.450195,0.0
1598,1598,3834.0,1.0,0.0,1.0,0.0,27,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.54999924,520.5499878,0.0
1599,1599,2940.0,0.0,0.0,1.0,1.0,70,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,80.40000153,5717.850098,0.0
1600,1600,1527.0,1.0,1.0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,88.80000305,88.80000305,1.0
1601,1601,1449.0,1.0,0.0,1.0,0.0,46,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,94.65000153,4312.5,0.0
1602,1602,3057.0,1.0,0.0,0.0,0.0,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,90.25,2755.350098,1.0
1603,1603,3788.0,0.0,0.0,0.0,0.0,15,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,64.65000153,994.5499878,1.0
1604,1604,3177.0,1.0,0.0,1.0,1.0,69,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,95.75,6511.25,0.0
1605,1605,4033.0,1.0,0.0,0.0,0.0,65,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,19.54999924,1218.650024,0.0
1606,1606,3237.0,1.0,1.0,1.0,1.0,72,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,104.0999985,7447.700195,0.0
1607,1607,2092.0,1.0,1.0,1.0,0.0,13,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,89.05000305,1169.349976,1.0
1608,1608,1173.0,1.0,0.0,0.0,0.0,17,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,20.10000038,279.5,0.0
1609,1609,1813.0,1.0,0.0,1.0,0.0,51,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,111.5500031,5720.350098,0.0
1610,1610,1713.0,1.0,0.0,1.0,1.0,51,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,60.5,3121.449951,0.0
1611,1611,940.0,0.0,0.0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,90.94999695,6468.600098,0.0
1612,1612,1544.0,1.0,0.0,1.0,1.0,67,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,87.40000153,5918.799805,1.0
1613,1613,1699.0,1.0,0.0,0.0,0.0,34,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.70000076,675.5999756,0.0
1614,1614,1928.0,1.0,0.0,1.0,0.0,67,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,50.95000076,3521.699951,0.0
1615,1615,1385.0,0.0,0.0,1.0,0.0,49,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.04999924,923.0999756,0.0
1616,1616,3312.0,1.0,0.0,1.0,1.0,53,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,19.39999962,1110.349976,0.0
1617,1617,2496.0,1.0,0.0,0.0,0.0,27,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,59.45000076,1611.650024,0.0
1618,1618,4074.0,0.0,1.0,0.0,0.0,23,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.75,2293.600098,1.0
1619,1619,2998.0,1.0,0.0,0.0,0.0,69,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,81.5,5553.25,0.0
1620,1620,3052.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.04999924,44.75,0.0
1621,1621,3222.0,0.0,0.0,0.0,0.0,35,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,86.44999695,3029.100098,1.0
1622,1622,1157.0,0.0,0.0,1.0,0.0,46,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,70.59999847,3231.050049,0.0
1623,1623,3061.0,0.0,0.0,0.0,0.0,54,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,97.19999695,5129.450195,0.0
1624,1624,1452.0,0.0,0.0,1.0,0.0,56,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,98.25,5508.350098,1.0
1625,1625,622.0,0.0,0.0,1.0,0.0,9,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,75.75,655.9000244,1.0
1626,1626,4780.0,1.0,0.0,0.0,0.0,20,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.20000076,1191.199951,0.0
1627,1627,2544.0,1.0,0.0,0.0,0.0,11,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,75.90000153,866.4000244,0.0
1628,1628,3179.0,0.0,1.0,1.0,0.0,30,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,90.05000305,2627.199951,0.0
1629,1629,1783.0,1.0,0.0,1.0,0.0,68,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,70.94999695,4741.450195,0.0
1630,1630,1192.0,1.0,1.0,1.0,0.0,38,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,102.5999985,4009.199951,0.0
1631,1631,2132.0,0.0,1.0,1.0,0.0,17,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,85.34999847,1463.449951,1.0
1632,1632,903.0,1.0,0.0,0.0,0.0,48,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,106.0999985,5082.799805,1.0
1633,1633,734.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.79999924,43.79999924,0.0
1634,1634,5042.0,1.0,0.0,1.0,1.0,63,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,59.0,3707.600098,0.0
1635,1635,1485.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,69.94999695,220.4499969,0.0
1636,1636,676.0,0.0,0.0,0.0,0.0,48,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.35000038,1133.699951,0.0
1637,1637,2522.0,1.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,29.45000076,1983.150024,0.0
1638,1638,4482.0,0.0,0.0,1.0,1.0,68,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,84.40000153,5746.75,0.0
1639,1639,2346.0,1.0,1.0,0.0,0.0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.04999924,770.5999756,1.0
1640,1640,1153.0,0.0,0.0,1.0,1.0,7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.64999962,134.0500031,0.0
1641,1641,3023.0,1.0,0.0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,87.09999847,6230.100098,0.0
1642,1642,744.0,0.0,0.0,1.0,0.0,29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.85000038,573.0499878,0.0
1643,1643,4758.0,1.0,0.0,1.0,0.0,37,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,90.34999847,3419.300049,0.0
