Column1,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
770,7706-DZNKK,Male,FALSE,FALSE,FALSE,11,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Credit card (automatic),20.45000076,237.3000031,FALSE
771,0236-HFWSV,Male,FALSE,FALSE,FALSE,15,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,93.34999847,1444.650024,TRUE
772,3900-AQPHZ,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,19.89999962,19.89999962,TRUE
773,5842-POCOP,Female,FALSE,TRUE,FALSE,5,TRUE,FALSE,Fiber optic,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Mailed check,88.90000153,454.1499939,TRUE
774,2037-XJFUP,Male,FALSE,TRUE,FALSE,33,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,95.80000305,3036.75,TRUE
775,8823-RLPWL,Female,FALSE,TRUE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),110.6500015,8065.649902,FALSE
776,9505-SQFSW,Female,FALSE,TRUE,TRUE,3,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Mailed check,40.29999924,92.5,FALSE
777,7314-OXENN,Male,FALSE,FALSE,FALSE,2,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,82,184.6499939,TRUE
778,3758-CKOQL,Female,FALSE,TRUE,FALSE,59,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,One year,TRUE,Credit card (automatic),107,6152.299805,FALSE
779,0322-CHQRU,Male,FALSE,FALSE,FALSE,2,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,45.34999847,89.5,TRUE
780,5676-CFLYY,Male,FALSE,TRUE,TRUE,71,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),73.34999847,5154.5,FALSE
781,7521-AFHAB,Female,FALSE,TRUE,TRUE,5,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,44.79999924,220.4499969,FALSE
782,0285-INHLN,Male,FALSE,TRUE,TRUE,27,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),54.75,1510.300049,FALSE
783,4678-DVQEO,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,52.20000076,52.20000076,TRUE
784,5125-CNDSP,Male,FALSE,FALSE,TRUE,63,FALSE,,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),40.59999847,2588.949951,FALSE
785,0691-IFBQW,Female,TRUE,FALSE,FALSE,46,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,110,4874.799805,TRUE
786,4992-LTJNE,Male,FALSE,TRUE,TRUE,72,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Two year,FALSE,Bank transfer (automatic),55.29999924,3983.600098,FALSE
787,2202-OUTMO,Female,FALSE,TRUE,FALSE,34,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),60.84999847,2003.599976,FALSE
788,0810-BDHAW,Female,FALSE,TRUE,TRUE,24,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,One year,FALSE,Electronic check,78.40000153,1832.400024,FALSE
789,0229-LFJAF,Male,FALSE,FALSE,FALSE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Two year,FALSE,Bank transfer (automatic),69.65000153,4908.25,FALSE
790,7131-ZQZNK,Female,FALSE,TRUE,TRUE,60,FALSE,,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Credit card (automatic),59.84999847,3590.199951,FALSE
791,3442-ZHHCC,Male,FALSE,FALSE,FALSE,68,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,One year,TRUE,Credit card (automatic),76.90000153,5023,FALSE
792,5726-CVNYA,Female,FALSE,TRUE,TRUE,8,TRUE,FALSE,No,,,,,,,Two year,TRUE,Mailed check,19.85000038,146.6000061,FALSE
793,9871-ELEYA,Female,FALSE,FALSE,TRUE,34,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Two year,FALSE,Credit card (automatic),67.65000153,2339.300049,FALSE
794,4257-GAESD,Female,FALSE,FALSE,FALSE,6,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Credit card (automatic),45,298.7000122,FALSE
795,5173-WXOQV,Male,FALSE,TRUE,FALSE,2,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Mailed check,64.19999695,143.6499939,FALSE
796,2040-OBMLJ,Male,FALSE,FALSE,FALSE,31,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,One year,FALSE,Credit card (automatic),81.69999695,2548.649902,FALSE
797,6286-ZHAOK,Female,FALSE,TRUE,TRUE,20,TRUE,TRUE,No,,,,,,,Month-to-month,TRUE,Bank transfer (automatic),25.54999924,507.3999939,FALSE
798,3807-XHCJH,Female,FALSE,TRUE,TRUE,1,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Electronic check,20,20,FALSE
799,3009-JWMPU,Male,FALSE,FALSE,FALSE,62,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,96.75,6125.399902,TRUE
800,5671-RQRLP,Female,TRUE,TRUE,FALSE,70,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Two year,TRUE,Credit card (automatic),75.65000153,5411.399902,FALSE
801,1450-GALXR,Female,FALSE,FALSE,FALSE,10,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,98.5,1058.25,TRUE
802,8859-AXJZP,Male,FALSE,TRUE,TRUE,39,TRUE,TRUE,No,,,,,,,Two year,TRUE,Mailed check,23.79999924,903.7999878,FALSE
803,3174-AKMAS,Female,FALSE,TRUE,FALSE,46,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Two year,TRUE,Credit card (automatic),64.19999695,3009.5,FALSE
804,3138-BKYAV,Male,FALSE,FALSE,FALSE,6,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,85.34999847,489.4500122,TRUE
805,9926-PJHDQ,Female,FALSE,TRUE,TRUE,72,TRUE,TRUE,DSL,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),76.80000305,5468.450195,FALSE
806,7382-DFJTU,Male,FALSE,FALSE,FALSE,18,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),55.20000076,1058.099976,FALSE
807,2798-NYLMZ,Male,FALSE,TRUE,FALSE,71,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),108.5500031,7616,FALSE
808,4289-DTDKW,Male,FALSE,TRUE,FALSE,40,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,101.3000031,4113.100098,TRUE
809,1820-TQVEV,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,69.55000305,69.55000305,TRUE
810,2239-JALAW,Male,FALSE,FALSE,FALSE,58,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),103.25,6017.649902,TRUE
811,4853-RULSV,Male,FALSE,FALSE,FALSE,70,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),104,7250.149902,TRUE
812,8098-TDCBU,Female,FALSE,TRUE,FALSE,42,TRUE,TRUE,No,,,,,,,Two year,FALSE,Electronic check,25.25,1108.199951,FALSE
813,3551-GAEGL,Male,FALSE,TRUE,TRUE,34,FALSE,,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,One year,FALSE,Bank transfer (automatic),30.39999962,938.6500244,FALSE
814,4785-NKHCX,Male,TRUE,FALSE,FALSE,5,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Bank transfer (automatic),20.04999924,94.15000153,FALSE
815,3196-NVXLZ,Female,FALSE,FALSE,FALSE,25,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Mailed check,84.59999847,2088.050049,FALSE
816,6275-YDUVO,Female,FALSE,FALSE,FALSE,2,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Mailed check,86.19999695,178.6999969,TRUE
817,0036-IHMOT,Female,FALSE,TRUE,TRUE,55,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),103.6999969,5656.75,FALSE
818,0115-TFERT,Male,FALSE,TRUE,FALSE,21,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,111.1999969,2317.100098,TRUE
819,4178-EGMON,Male,FALSE,TRUE,FALSE,70,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Two year,TRUE,Credit card (automatic),88,5986.450195,FALSE
820,4220-TINQT,Female,FALSE,TRUE,FALSE,61,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,106.3499985,6751.350098,FALSE
821,5318-YKDPV,Male,FALSE,TRUE,TRUE,43,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),79.15000153,3566.600098,FALSE
822,7975-TZMLR,Male,FALSE,FALSE,FALSE,47,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,103.0999985,4889.299805,FALSE
823,0295-QVKPB,Male,FALSE,FALSE,FALSE,5,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Credit card (automatic),63.95000076,318.1000061,FALSE
824,4335-BSMJS,Female,FALSE,FALSE,FALSE,62,TRUE,TRUE,No,,,,,,,Two year,TRUE,Credit card (automatic),25.79999924,1563.949951,FALSE
825,2311-QYMUQ,Female,FALSE,TRUE,TRUE,16,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Credit card (automatic),89.44999695,1430.25,TRUE
826,3643-AHCFP,Male,TRUE,TRUE,FALSE,7,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),95.59999847,644.3499756,TRUE
827,9146-JRIOX,Female,FALSE,TRUE,TRUE,14,TRUE,TRUE,No,,,,,,,Month-to-month,FALSE,Mailed check,25.54999924,372.4500122,FALSE
828,3104-OWCGK,Male,FALSE,TRUE,TRUE,60,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,One year,FALSE,Electronic check,90.94999695,5453.399902,TRUE
829,5337-IIWKZ,Male,FALSE,TRUE,TRUE,34,FALSE,,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,44.84999847,1442.599976,FALSE
830,9101-BWFSS,Female,FALSE,TRUE,FALSE,50,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,One year,FALSE,Electronic check,108.5500031,5610.700195,TRUE
831,9650-VBUOG,Male,FALSE,TRUE,TRUE,38,TRUE,TRUE,No,,,,,,,Two year,FALSE,Credit card (automatic),25.04999924,963.9500122,FALSE
832,3487-EARAT,Female,FALSE,TRUE,TRUE,70,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,One year,FALSE,Credit card (automatic),74.09999847,5222.299805,FALSE
833,2672-TGEFF,Female,FALSE,TRUE,TRUE,37,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,88.80000305,3340.550049,FALSE
834,9231-ZJYAM,Female,TRUE,FALSE,FALSE,4,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,78.84999847,292.7999878,TRUE
835,4250-WAROZ,Male,TRUE,TRUE,TRUE,60,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,93.25,5774.549805,FALSE
836,8184-WMOFI,Male,FALSE,TRUE,TRUE,62,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,One year,FALSE,Credit card (automatic),71.40000153,4487.299805,FALSE
837,6982-SSHFK,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,44.40000153,44.40000153,TRUE
838,6092-QZVPP,Male,FALSE,FALSE,FALSE,36,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),79.19999695,2854.949951,FALSE
839,4625-LAMOB,Male,FALSE,FALSE,FALSE,44,TRUE,FALSE,No,,,,,,,Two year,FALSE,Credit card (automatic),20.39999962,905.5499878,FALSE
840,0727-BMPLR,Female,TRUE,FALSE,FALSE,55,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,100,5509.299805,TRUE
841,0392-BZIUW,Female,FALSE,TRUE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),105,7589.799805,FALSE
842,1038-ZAGBI,Female,FALSE,TRUE,TRUE,12,TRUE,FALSE,No,,,,,,,One year,FALSE,Bank transfer (automatic),19.79999924,229.6000061,TRUE
843,6549-NNDYT,Female,FALSE,FALSE,FALSE,13,FALSE,,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),30.85000038,394.1000061,FALSE
844,3027-ZTDHO,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,89.90000153,89.90000153,TRUE
845,0422-OHQHQ,Female,FALSE,TRUE,TRUE,15,TRUE,FALSE,No,,,,,,,One year,FALSE,Mailed check,20.54999924,295.9500122,FALSE
846,6916-HIJSE,Female,FALSE,FALSE,FALSE,65,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),84.84999847,5459.200195,FALSE
847,2316-ESMLS,Female,FALSE,TRUE,TRUE,12,FALSE,,DSL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,One year,FALSE,Credit card (automatic),33.15000153,444.75,FALSE
848,9778-OGKQZ,Male,FALSE,TRUE,FALSE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),92,6782.149902,FALSE
849,7408-OFWXJ,Female,FALSE,TRUE,TRUE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Credit card (automatic),89.80000305,6510.450195,FALSE
850,6007-TCTST,Female,FALSE,TRUE,TRUE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),115.8000031,8476.5,FALSE
851,2252-NKNSI,Male,FALSE,FALSE,TRUE,52,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Two year,TRUE,Mailed check,85.15000153,4461.850098,FALSE
852,8713-IGZSO,Male,FALSE,FALSE,FALSE,2,TRUE,TRUE,No,,,,,,,Month-to-month,FALSE,Mailed check,24.85000038,62,FALSE
853,7905-TVXTA,Female,FALSE,FALSE,FALSE,5,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,64.34999847,352.6499939,FALSE
854,7695-PKLCZ,Female,FALSE,FALSE,FALSE,68,TRUE,FALSE,No,,,,,,,Two year,FALSE,Credit card (automatic),20.5,1424.900024,FALSE
855,2382-BCKQJ,Female,FALSE,FALSE,TRUE,62,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,100.1500015,6413.649902,TRUE
856,8374-UULRV,Male,FALSE,FALSE,FALSE,72,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Two year,FALSE,Credit card (automatic),86.05000305,6309.649902,FALSE
857,2207-NHRJK,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,50.79999924,50.79999924,TRUE
858,3224-DFQNQ,Female,FALSE,TRUE,FALSE,66,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,One year,FALSE,Electronic check,89,5898.600098,FALSE
859,5275-PMFUT,Male,FALSE,TRUE,TRUE,72,FALSE,,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),64.80000305,4719.75,FALSE
860,4795-UXVCJ,Male,FALSE,FALSE,FALSE,26,TRUE,FALSE,No,,,,,,,One year,FALSE,Credit card (automatic),19.79999924,457.2999878,FALSE
861,9777-IQHWP,Male,FALSE,TRUE,TRUE,64,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Two year,FALSE,Bank transfer (automatic),93.40000153,5822.299805,FALSE
862,0947-MUGVO,Male,TRUE,TRUE,FALSE,20,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,73.65000153,1463.5,TRUE
863,9944-HKVVB,Female,FALSE,FALSE,FALSE,3,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,95.09999847,307.3999939,TRUE
864,4124-MMETB,Male,FALSE,FALSE,FALSE,22,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),94.65000153,2104.550049,TRUE
865,3671-SHRSP,Male,FALSE,TRUE,FALSE,4,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,80.59999847,319.1499939,TRUE
866,0979-MOZQI,Male,FALSE,TRUE,FALSE,62,FALSE,,DSL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),39,2337.449951,FALSE
867,2732-ISEZX,Female,FALSE,FALSE,FALSE,5,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,20.5,104.3000031,FALSE
868,3313-QKNKB,Male,FALSE,TRUE,FALSE,59,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,One year,FALSE,Electronic check,85.55000305,5084.649902,TRUE
869,0323-XWWTN,Male,FALSE,FALSE,TRUE,3,TRUE,TRUE,No,,,,,,,Two year,TRUE,Mailed check,26.39999962,121.25,FALSE
870,1937-OTUKY,Female,FALSE,TRUE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),98.19999695,7015.899902,FALSE
871,1573-LGXBA,Male,FALSE,TRUE,TRUE,57,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Credit card (automatic),97.55000305,5598,FALSE
872,1764-VUUMT,Male,FALSE,FALSE,TRUE,66,TRUE,FALSE,No,,,,,,,Two year,FALSE,Credit card (automatic),19.95000076,1269.099976,FALSE
873,5073-WXOYN,Female,FALSE,FALSE,FALSE,60,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,50.79999924,3027.399902,TRUE
874,4713-ZBURT,Male,FALSE,FALSE,TRUE,45,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,FALSE,Bank transfer (automatic),99.69999695,4634.350098,FALSE
875,3050-GBUSH,Female,FALSE,FALSE,FALSE,3,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Credit card (automatic),34.79999924,113.9499969,FALSE
876,0207-MDKNV,Female,FALSE,FALSE,FALSE,15,TRUE,FALSE,Fiber optic,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,FALSE,Electronic check,105.0999985,1582.75,TRUE
877,7876-AEHIG,Female,FALSE,FALSE,TRUE,51,FALSE,,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,One year,FALSE,Bank transfer (automatic),60.15000153,3077,FALSE
878,7945-HLKEA,Female,FALSE,FALSE,FALSE,60,TRUE,TRUE,DSL,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,One year,FALSE,Electronic check,64.75,4039.5,FALSE
879,9342-VNIMQ,Male,FALSE,FALSE,FALSE,33,TRUE,TRUE,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),54.65000153,1665.199951,FALSE
880,9851-KIELU,Male,FALSE,FALSE,FALSE,10,TRUE,FALSE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,110.0999985,1043.300049,TRUE
881,3523-BRGUW,Male,TRUE,FALSE,FALSE,26,TRUE,FALSE,No,,,,,,,One year,FALSE,Credit card (automatic),19.29999924,504.2000122,FALSE
882,3908-BLSYF,Female,FALSE,FALSE,FALSE,6,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,83.90000153,497.5499878,TRUE
883,3199-NPKCN,Female,FALSE,TRUE,FALSE,67,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Electronic check,111.25,7511.649902,FALSE
884,5170-PTRKA,Female,FALSE,TRUE,TRUE,49,FALSE,,DSL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,One year,TRUE,Credit card (automatic),35.79999924,1782,FALSE
885,4661-NJEUX,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,20.04999924,20.04999924,FALSE
886,2123-AGEEN,Female,TRUE,FALSE,FALSE,7,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,84.34999847,609.6500244,FALSE
887,1258-YMZNM,Female,TRUE,FALSE,FALSE,27,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),110.5,2857.600098,FALSE
888,0048-LUMLS,Male,FALSE,TRUE,TRUE,37,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,One year,FALSE,Credit card (automatic),91.19999695,3247.550049,FALSE
889,7549-MYGPK,Female,FALSE,TRUE,TRUE,63,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,100.5500031,6215.350098,TRUE
890,5898-IGSLP,Male,FALSE,TRUE,TRUE,31,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,89.30000305,2823,FALSE
891,3804-RVTGV,Male,FALSE,TRUE,TRUE,50,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),103.8499985,5017.899902,TRUE
892,6259-WJQLC,Male,TRUE,FALSE,FALSE,32,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),81.09999847,2619.25,FALSE
893,9227-LUNBG,Female,FALSE,FALSE,FALSE,1,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,24.60000038,24.60000038,TRUE
894,7997-EASSD,Female,FALSE,TRUE,FALSE,63,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,One year,TRUE,Credit card (automatic),81.19999695,4965.100098,FALSE
895,0730-KOAVE,Male,FALSE,FALSE,FALSE,30,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Credit card (automatic),94.30000305,2679.699951,FALSE
896,8975-SKGRX,Male,FALSE,TRUE,FALSE,71,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),116.0999985,8310.549805,FALSE
897,0678-RLHVP,Female,FALSE,FALSE,FALSE,53,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Two year,FALSE,Electronic check,105.5500031,5682.25,FALSE
898,4315-MURBD,Female,FALSE,FALSE,FALSE,12,TRUE,FALSE,Fiber optic,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),98.90000153,1120.949951,TRUE
899,2267-FPIMA,Male,FALSE,TRUE,FALSE,50,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Credit card (automatic),94.40000153,4914.899902,FALSE
900,1051-GEJLJ,Female,FALSE,FALSE,FALSE,2,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,19.5,27.54999924,FALSE
